citizen_id,age,gender,county,subcounty,ward,occupation,education_level,language_preference,feedback_text,feedback_category,sentiment_score,response_status,service_satisfaction_score,,submission_date
C4497,58,Female,Mombasa,Changamwe,Kipevu,Doctor,PhD,Swahili,Pension payments are delayed.,Pension,2,Resolved,2,,4/13/2024
C4498,74,Male,Mombasa,Jomvu,Miritini,Retired,Primary,Swahili,Tax rates for small businesses are too high.,Business,1,Unresolved,1,,9/12/2024
C4499,50,Female,Kiambu,Ruiru,Mwiki,Doctor,High School,English,Public facilities need maintenance.,Infrastructure,1,Pending,1,,8/29/2024
C4500,54,Male,Mombasa,Jomvu,Miritini,Engineer,Master's,Swahili,Tax rates for small businesses are too high.,Business,3,Pending,3,,5/18/2024
C4501,76,Female,Nairobi,Kasarani,Kasarani,Nurse,Primary,Swahili,Tax rates for small businesses are too high.,Business,3,Pending,2,,1/23/2024
C4502,58,Female,Mombasa,Changamwe,Chaani,Retired,PhD,Swahili,The curriculum is outdated.,Education,3,Resolved,3,,12/30/2023
C4503,28,Female,Kiambu,Limuru,Ndeiya,Engineer,Bachelor's,English,More resources for education needed.,Education,1,Pending,3,,12/14/2023
C4504,62,Female,Mombasa,Kisauni,Bamburi,Student,Diploma,Swahili,Need more buses in my area.,Transport,1,Unresolved,3,,4/28/2024
C4505,76,Male,Kisumu,Kisumu Central,Migosi,Engineer,High School,Swahili,Public facilities need maintenance.,Infrastructure,2,Pending,3,,10/7/2023
C4506,59,Male,Mombasa,Kisauni,Junda,Teacher,Master's,Swahili,Pension payments are delayed.,Pension,1,Resolved,2,,7/27/2024
C4507,40,Male,Kisumu,Seme,North Seme,Doctor,Bachelor's,Swahili,Tax rates for small businesses are too high.,Business,3,Resolved,3,,11/2/2023
C4508,79,Male,Mombasa,Changamwe,Kipevu,Retired,Master's,Swahili,Medication is unavailable in hospitals.,Healthcare,3,Resolved,2,,2/12/2024
C4509,18,Female,Kisumu,Seme,Central Seme,Student,Diploma,Swahili,The curriculum is outdated.,Education,3,Unresolved,1,,9/18/2023
C4510,66,Male,Kisumu,Seme,Central Seme,Doctor,PhD,English,Public facilities need maintenance.,Infrastructure,1,Unresolved,2,,12/8/2023
C4511,76,Female,Mombasa,Jomvu,Mikindani,Business,Master's,Swahili,Public facilities need maintenance.,Infrastructure,3,Unresolved,1,,11/2/2023
C4512,50,Male,Mombasa,Kisauni,Junda,Nurse,PhD,English,Tax rates for small businesses are too high.,Business,1,Resolved,3,,11/8/2023
C4513,51,Female,Nairobi,Kasarani,Mwiki,Retired,Diploma,English,Public transport is unreliable.,Transport,2,Unresolved,3,,8/2/2024
C4514,65,Female,Kiambu,Thika,Township,Student,High School,English,Need more buses in my area.,Transport,1,Unresolved,1,,8/1/2024
C4515,72,Female,Kisumu,Seme,North Seme,Engineer,PhD,Swahili,Retirement benefits are too low.,Pension,3,Resolved,2,,4/28/2024
C4516,35,Male,Nairobi,Westlands,Parklands,Nurse,PhD,English,More resources for education needed.,Education,2,Pending,3,,1/16/2024
C4517,24,Female,Nairobi,Langata,Mugumu-ini,Engineer,PhD,English,Public facilities need maintenance.,Infrastructure,2,Unresolved,3,,10/12/2023
C4518,76,Female,Nairobi,Langata,Mugumu-ini,Student,Master's,English,Schools lack sufficient teachers.,Education,1,Pending,3,,12/16/2023
C4519,35,Female,Mombasa,Jomvu,Mikindani,Engineer,Diploma,English,Roads are in poor condition.,Infrastructure,1,Resolved,1,,6/14/2024
C4520,59,Female,Kisumu,Seme,East Seme,Student,PhD,English,Lack of medical equipment.,Healthcare,1,Unresolved,1,,9/19/2023
C4521,32,Male,Kisumu,Seme,East Seme,Nurse,High School,Swahili,More benefits for the elderly needed.,Pension,3,Resolved,1,,1/14/2024
C4522,22,Female,Nairobi,Kasarani,Kasarani,Business,Diploma,English,Need support for startups.,Business,2,Unresolved,3,,11/11/2023
C4523,40,Female,Kisumu,Seme,North Seme,Student,Bachelor's,English,Public facilities need maintenance.,Infrastructure,1,Pending,1,,11/28/2023
C4524,36,Female,Kisumu,Nyando,Onjiko,Retired,Diploma,English,More benefits for the elderly needed.,Pension,1,Pending,3,,6/25/2024
C4525,26,Female,Nairobi,Langata,Nyayo Highrise,Engineer,Primary,English,Licensing process is too slow.,Business,2,Pending,3,,8/4/2024
C4526,38,Female,Kisumu,Kisumu Central,Market Milimani,Nurse,Primary,Swahili,Public transport is unreliable.,Transport,1,Pending,2,,3/23/2024
C4527,36,Male,Mombasa,Jomvu,Miritini,Engineer,Diploma,English,Public transport is unreliable.,Transport,1,Unresolved,1,,4/10/2024
C4528,31,Male,Kisumu,Seme,East Seme,Retired,Bachelor's,English,Public facilities need maintenance.,Infrastructure,2,Resolved,3,,7/7/2024
C4529,19,Female,Kiambu,Limuru,Ndeiya,Engineer,Primary,English,Medication is unavailable in hospitals.,Healthcare,2,Unresolved,1,,12/9/2023
C4530,58,Female,Nairobi,Westlands,Parklands,Nurse,High School,Swahili,Fares are too high.,Transport,2,Pending,1,,10/18/2023
C4531,80,Male,Mombasa,Jomvu,Miritini,Doctor,Primary,Swahili,Public transport is unreliable.,Transport,2,Pending,2,,11/17/2023
C4532,66,Male,Mombasa,Kisauni,Mjambere,Doctor,High School,Swahili,Pension payments are delayed.,Pension,3,Pending,1,,3/31/2024
C4533,19,Male,Mombasa,Jomvu,Miritini,Teacher,Diploma,English,Need support for startups.,Business,1,Pending,2,,11/17/2023
C4534,42,Female,Mombasa,Kisauni,Bamburi,Teacher,High School,Swahili,Public facilities need maintenance.,Infrastructure,1,Pending,1,,12/2/2023
C4535,70,Female,Kiambu,Limuru,Ndeiya,Retired,Bachelor's,Swahili,Healthcare facilities are understaffed.,Healthcare,2,Unresolved,3,,5/27/2024
C4536,70,Female,Mombasa,Kisauni,Bamburi,Business,Bachelor's,English,Need support for startups.,Business,1,Resolved,1,,12/13/2023
C4537,48,Male,Nairobi,Kasarani,Kasarani,Business,Primary,English,Medication is unavailable in hospitals.,Healthcare,2,Pending,3,,10/24/2023
C4538,75,Female,Nairobi,Kasarani,Roysambu,Retired,High School,English,More benefits for the elderly needed.,Pension,2,Resolved,3,,10/23/2023
C4539,33,Female,Kiambu,Limuru,Limuru Central,Retired,Bachelor's,English,Public facilities need maintenance.,Infrastructure,1,Pending,1,,11/2/2023
C4540,46,Female,Nairobi,Westlands,Parklands,Retired,Bachelor's,Swahili,Need support for startups.,Business,1,Pending,1,,10/17/2023
C4541,29,Female,Nairobi,Kasarani,Mwiki,Nurse,Master's,English,Tax rates for small businesses are too high.,Business,2,Unresolved,1,,10/16/2023
C4542,19,Female,Mombasa,Kisauni,Junda,Student,Diploma,English,Need more buses in my area.,Transport,2,Unresolved,2,,5/27/2024
C4543,35,Female,Mombasa,Kisauni,Junda,Teacher,Master's,Swahili,Retirement benefits are too low.,Pension,2,Pending,2,,4/9/2024
C4544,78,Male,Nairobi,Westlands,Kitisuru,Engineer,High School,English,Retirement benefits are too low.,Pension,3,Resolved,3,,11/19/2023
C4545,29,Female,Kiambu,Thika,Kamenu,Nurse,PhD,Swahili,Fares are too high.,Transport,3,Unresolved,1,,10/23/2023
C4546,52,Female,Kiambu,Thika,Township,Teacher,PhD,English,More benefits for the elderly needed.,Pension,1,Unresolved,1,,3/24/2024
C4547,26,Male,Mombasa,Jomvu,Mikindani,Doctor,High School,English,Tax rates for small businesses are too high.,Business,2,Unresolved,3,,4/15/2024
C4548,44,Male,Nairobi,Langata,Karen,Student,PhD,English,Need support for startups.,Business,1,Unresolved,2,,7/27/2024
C4549,67,Male,Kisumu,Seme,Central Seme,Teacher,Bachelor's,English,Need more buses in my area.,Transport,1,Pending,1,,9/8/2024
C4550,72,Male,Kiambu,Thika,Kiganjo,Business,Bachelor's,English,Water supply is inconsistent.,Infrastructure,1,Unresolved,2,,10/23/2023
C4551,70,Male,Kiambu,Limuru,Ndeiya,Student,PhD,English,The curriculum is outdated.,Education,1,Resolved,3,,6/12/2024
C4552,58,Female,Kiambu,Ruiru,Mugutha,Student,Master's,Swahili,Public facilities need maintenance.,Infrastructure,2,Unresolved,3,,11/16/2023
C4553,31,Male,Kisumu,Kisumu Central,Railways,Doctor,Bachelor's,Swahili,Need more buses in my area.,Transport,1,Resolved,2,,1/6/2024
C4554,74,Male,Nairobi,Kasarani,Roysambu,Engineer,High School,English,Need support for startups.,Business,3,Resolved,1,,9/22/2023
C4555,79,Female,Mombasa,Jomvu,Mikindani,Teacher,PhD,Swahili,Public facilities need maintenance.,Infrastructure,1,Resolved,3,,5/30/2024
C4556,71,Female,Nairobi,Langata,Nyayo Highrise,Student,Primary,Swahili,Fares are too high.,Transport,3,Pending,1,,3/15/2024
C4557,35,Female,Mombasa,Kisauni,Bamburi,Engineer,Diploma,English,Public facilities need maintenance.,Infrastructure,3,Resolved,2,,2/2/2024
C4558,67,Male,Kiambu,Ruiru,Mwiki,Doctor,Primary,Swahili,More resources for education needed.,Education,2,Pending,1,,1/29/2024
C4559,18,Female,Mombasa,Jomvu,Mikindani,Nurse,PhD,Swahili,Public facilities need maintenance.,Infrastructure,3,Pending,2,,5/14/2024
C4560,47,Female,Nairobi,Kasarani,Kasarani,Doctor,Diploma,English,Roads are in poor condition.,Infrastructure,2,Unresolved,2,,3/9/2024
C4561,47,Female,Mombasa,Jomvu,Miritini,Teacher,Master's,English,Medication is unavailable in hospitals.,Healthcare,2,Pending,1,,4/21/2024
C4562,33,Female,Mombasa,Jomvu,Mikindani,Student,PhD,English,Public facilities need maintenance.,Infrastructure,2,Unresolved,2,,10/30/2023
C4563,79,Female,Mombasa,Kisauni,Mjambere,Student,High School,English,Retirement benefits are too low.,Pension,2,Pending,2,,1/20/2024
C4564,79,Female,Nairobi,Westlands,Kitisuru,Business,Bachelor's,English,Need support for startups.,Business,1,Unresolved,1,,5/25/2024
C4565,21,Male,Mombasa,Jomvu,Miritini,Teacher,Diploma,English,Pension payments are delayed.,Pension,2,Unresolved,1,,6/28/2024
C4566,34,Male,Kisumu,Nyando,Onjiko,Retired,Master's,English,Need support for startups.,Business,2,Pending,2,,10/19/2023
C4567,67,Male,Mombasa,Jomvu,Mikindani,Doctor,Bachelor's,Swahili,Roads are in poor condition.,Infrastructure,2,Resolved,1,,12/19/2023
C4568,47,Male,Mombasa,Kisauni,Mjambere,Engineer,Bachelor's,Swahili,Retirement benefits are too low.,Pension,1,Resolved,2,,7/9/2024
C4569,26,Female,Kisumu,Kisumu Central,Railways,Student,PhD,English,Lack of medical equipment.,Healthcare,1,Pending,3,,12/10/2023
C4570,25,Female,Kiambu,Ruiru,Mugutha,Retired,Diploma,Swahili,Medication is unavailable in hospitals.,Healthcare,2,Resolved,1,,2/2/2024
C4571,32,Female,Kisumu,Seme,North Seme,Student,Diploma,English,Retirement benefits are too low.,Pension,3,Pending,2,,3/10/2024
C4572,39,Male,Kisumu,Nyando,Onjiko,Engineer,PhD,English,Roads are in poor condition.,Infrastructure,1,Resolved,3,,5/18/2024
C4573,73,Female,Mombasa,Jomvu,Jomvu Kuu,Business,Bachelor's,English,More resources for education needed.,Education,1,Resolved,3,,1/23/2024
C4574,44,Male,Mombasa,Kisauni,Mjambere,Student,Bachelor's,Swahili,Public transport is unreliable.,Transport,3,Resolved,1,,4/3/2024
C4575,44,Male,Kisumu,Seme,Central Seme,Teacher,Primary,English,Healthcare facilities are understaffed.,Healthcare,3,Resolved,1,,4/7/2024
C4576,51,Male,Kisumu,Kisumu Central,Market Milimani,Nurse,Diploma,English,Public facilities need maintenance.,Infrastructure,1,Unresolved,3,,4/5/2024
C4577,49,Female,Mombasa,Changamwe,Chaani,Retired,Primary,English,Need support for startups.,Business,2,Resolved,2,,12/13/2023
C4578,35,Female,Mombasa,Kisauni,Junda,Nurse,Bachelor's,Swahili,More benefits for the elderly needed.,Pension,2,Pending,3,,5/17/2024
C4579,28,Female,Nairobi,Kasarani,Roysambu,Business,Bachelor's,Swahili,Healthcare facilities are understaffed.,Healthcare,1,Resolved,1,,7/30/2024
C4580,74,Female,Kiambu,Thika,Kamenu,Retired,Primary,Swahili,Need more buses in my area.,Transport,3,Unresolved,2,,4/19/2024
C4581,70,Female,Kiambu,Thika,Kamenu,Engineer,Diploma,Swahili,Need more buses in my area.,Transport,1,Pending,3,,3/10/2024
C4582,68,Female,Mombasa,Changamwe,Chaani,Student,PhD,English,Pension payments are delayed.,Pension,2,Pending,2,,8/14/2024
C4583,50,Male,Kiambu,Thika,Kamenu,Student,Diploma,Swahili,Healthcare facilities are understaffed.,Healthcare,3,Pending,1,,2/21/2024
C4584,26,Female,Kiambu,Thika,Kamenu,Student,PhD,English,Pension payments are delayed.,Pension,3,Unresolved,1,,5/13/2024
C4585,53,Male,Kisumu,Kisumu Central,Market Milimani,Business,Master's,Swahili,Roads are in poor condition.,Infrastructure,1,Unresolved,2,,6/11/2024
C4586,37,Male,Kiambu,Limuru,Limuru Central,Doctor,Primary,Swahili,Retirement benefits are too low.,Pension,1,Resolved,3,,8/29/2024
C4587,72,Male,Kiambu,Ruiru,Mwiki,Doctor,Master's,Swahili,Retirement benefits are too low.,Pension,1,Resolved,3,,6/20/2024
C4588,60,Female,Mombasa,Kisauni,Bamburi,Teacher,PhD,English,More resources for education needed.,Education,1,Unresolved,2,,8/12/2024
C4589,74,Female,Kisumu,Kisumu Central,Migosi,Retired,Diploma,English,Public facilities need maintenance.,Infrastructure,2,Resolved,3,,3/26/2024
C4590,65,Female,Kiambu,Thika,Kamenu,Teacher,PhD,English,Fares are too high.,Transport,1,Resolved,1,,1/26/2024
C4591,74,Female,Nairobi,Langata,Karen,Doctor,PhD,English,Licensing process is too slow.,Business,1,Resolved,3,,8/26/2024
C4592,49,Female,Kiambu,Limuru,Limuru Central,Student,Bachelor's,Swahili,Retirement benefits are too low.,Pension,3,Resolved,3,,5/6/2024
C4593,35,Male,Kiambu,Thika,Kiganjo,Engineer,PhD,Swahili,Need support for startups.,Business,1,Unresolved,1,,7/9/2024
C4594,65,Female,Kisumu,Kisumu Central,Railways,Teacher,High School,English,Medication is unavailable in hospitals.,Healthcare,3,Pending,1,,8/10/2024
C4595,72,Male,Nairobi,Langata,Nyayo Highrise,Business,Primary,Swahili,Lack of medical equipment.,Healthcare,2,Unresolved,2,,2/25/2024
C4596,21,Female,Kisumu,Nyando,Onjiko,Business,PhD,Swahili,Schools lack sufficient teachers.,Education,3,Resolved,1,,3/16/2024
C4597,64,Male,Kisumu,Kisumu Central,Market Milimani,Retired,Diploma,Swahili,Medication is unavailable in hospitals.,Healthcare,2,Unresolved,2,,1/25/2024
C4598,62,Female,Nairobi,Kasarani,Mwiki,Nurse,High School,Swahili,The curriculum is outdated.,Education,1,Resolved,2,,12/20/2023
C4599,37,Female,Kiambu,Limuru,Ndeiya,Doctor,Diploma,English,Licensing process is too slow.,Business,2,Unresolved,2,,1/23/2024
C4600,33,Male,Nairobi,Langata,Mugumu-ini,Teacher,High School,Swahili,Public facilities need maintenance.,Infrastructure,1,Unresolved,1,,10/20/2023
C4601,40,Male,Nairobi,Westlands,Parklands,Teacher,Diploma,Swahili,Tax rates for small businesses are too high.,Business,3,Pending,3,,5/24/2024
C4602,77,Male,Nairobi,Langata,Karen,Engineer,High School,English,Public facilities need maintenance.,Infrastructure,1,Unresolved,2,,5/26/2024
C4603,69,Male,Nairobi,Westlands,Kitisuru,Business,Bachelor's,Swahili,Need more buses in my area.,Transport,3,Pending,3,,6/13/2024
C4604,21,Male,Kiambu,Ruiru,Mwiki,Nurse,Bachelor's,English,Fares are too high.,Transport,2,Unresolved,2,,2/28/2024
C4605,29,Male,Kisumu,Seme,East Seme,Nurse,PhD,English,More benefits for the elderly needed.,Pension,3,Resolved,1,,9/7/2024
C4606,74,Male,Nairobi,Langata,Karen,Nurse,PhD,Swahili,Tax rates for small businesses are too high.,Business,2,Resolved,2,,2/19/2024
C4607,42,Female,Kisumu,Nyando,Onjiko,Student,Diploma,English,Public transport is unreliable.,Transport,3,Unresolved,2,,8/22/2024
C4608,72,Male,Mombasa,Kisauni,Bamburi,Engineer,High School,Swahili,The curriculum is outdated.,Education,1,Pending,1,,4/1/2024
C4609,69,Female,Nairobi,Kasarani,Mwiki,Student,Diploma,Swahili,Lack of medical equipment.,Healthcare,2,Pending,3,,7/15/2024
C4610,66,Male,Nairobi,Langata,Mugumu-ini,Student,Primary,Swahili,Medication is unavailable in hospitals.,Healthcare,2,Unresolved,3,,1/15/2024
C4611,41,Male,Kiambu,Limuru,Bibirioni,Student,Bachelor's,Swahili,Schools lack sufficient teachers.,Education,3,Resolved,2,,8/13/2024
C4612,48,Female,Kisumu,Kisumu Central,Migosi,Business,Master's,English,Licensing process is too slow.,Business,1,Resolved,2,,7/24/2024
C4613,25,Male,Nairobi,Westlands,Kangemi,Business,Diploma,English,The curriculum is outdated.,Education,3,Resolved,3,,12/11/2023
C4614,26,Female,Nairobi,Westlands,Kangemi,Teacher,Bachelor's,English,Retirement benefits are too low.,Pension,1,Unresolved,2,,5/30/2024
C4615,71,Female,Nairobi,Kasarani,Roysambu,Engineer,Master's,English,Public facilities need maintenance.,Infrastructure,1,Resolved,3,,9/4/2024
C4616,79,Female,Kiambu,Ruiru,Gitothua,Retired,Primary,Swahili,Licensing process is too slow.,Business,1,Unresolved,3,,11/26/2023
C4617,46,Male,Nairobi,Langata,Nyayo Highrise,Doctor,Master's,English,Licensing process is too slow.,Business,2,Pending,3,,9/20/2023
C4618,46,Male,Nairobi,Westlands,Parklands,Retired,Diploma,English,Retirement benefits are too low.,Pension,2,Pending,1,,10/9/2023
C4619,21,Female,Kiambu,Ruiru,Gitothua,Student,High School,Swahili,Public facilities need maintenance.,Infrastructure,2,Resolved,2,,9/11/2024
C4620,32,Female,Kisumu,Kisumu Central,Migosi,Business,PhD,English,More benefits for the elderly needed.,Pension,2,Resolved,3,,6/16/2024
C4621,50,Male,Mombasa,Kisauni,Bamburi,Business,Primary,English,Healthcare facilities are understaffed.,Healthcare,1,Pending,3,,6/25/2024
C4622,51,Female,Kisumu,Seme,East Seme,Teacher,Diploma,Swahili,Pension payments are delayed.,Pension,2,Pending,1,,2/2/2024
C4623,47,Male,Kiambu,Thika,Kamenu,Nurse,High School,English,Pension payments are delayed.,Pension,2,Pending,2,,8/10/2024
C4624,62,Male,Kisumu,Kisumu Central,Migosi,Retired,PhD,Swahili,Public transport is unreliable.,Transport,1,Resolved,3,,10/26/2023
C4625,71,Female,Mombasa,Jomvu,Miritini,Business,Primary,Swahili,More benefits for the elderly needed.,Pension,2,Resolved,3,,1/1/2024
C4626,53,Female,Kisumu,Seme,North Seme,Doctor,Bachelor's,English,Licensing process is too slow.,Business,1,Unresolved,3,,6/26/2024
C4627,23,Male,Nairobi,Kasarani,Mwiki,Nurse,Primary,Swahili,More benefits for the elderly needed.,Pension,2,Unresolved,2,,2/6/2024
C4628,28,Male,Mombasa,Kisauni,Bamburi,Retired,PhD,Swahili,Tax rates for small businesses are too high.,Business,3,Unresolved,3,,3/12/2024
C4629,77,Female,Kisumu,Nyando,Ahero,Doctor,High School,Swahili,Schools lack sufficient teachers.,Education,2,Pending,2,,12/25/2023
C4630,53,Female,Mombasa,Kisauni,Mjambere,Nurse,Primary,Swahili,Roads are in poor condition.,Infrastructure,1,Pending,2,,4/25/2024
C4631,56,Female,Nairobi,Westlands,Kitisuru,Nurse,Bachelor's,Swahili,Healthcare facilities are understaffed.,Healthcare,3,Unresolved,3,,4/28/2024
C4632,60,Male,Kisumu,Kisumu Central,Railways,Business,Master's,English,Retirement benefits are too low.,Pension,1,Unresolved,1,,1/13/2024
C4633,33,Male,Mombasa,Changamwe,Kipevu,Student,High School,English,More resources for education needed.,Education,1,Resolved,1,,12/5/2023
C4634,32,Male,Mombasa,Jomvu,Mikindani,Nurse,Primary,Swahili,More benefits for the elderly needed.,Pension,2,Pending,3,,3/19/2024
C4635,20,Female,Kisumu,Kisumu Central,Railways,Student,PhD,Swahili,The curriculum is outdated.,Education,3,Resolved,3,,11/16/2023
C4636,44,Female,Nairobi,Langata,Karen,Doctor,PhD,Swahili,Need more buses in my area.,Transport,1,Resolved,2,,7/8/2024
C4637,78,Male,Kisumu,Seme,North Seme,Business,High School,Swahili,Fares are too high.,Transport,2,Pending,1,,4/23/2024
C4638,63,Female,Nairobi,Westlands,Kangemi,Teacher,Primary,Swahili,Fares are too high.,Transport,1,Unresolved,3,,8/28/2024
C4639,64,Male,Kisumu,Kisumu Central,Railways,Business,Primary,English,Schools lack sufficient teachers.,Education,3,Pending,1,,4/1/2024
C4640,52,Female,Kiambu,Thika,Kiganjo,Engineer,Diploma,Swahili,Need support for startups.,Business,2,Pending,3,,4/17/2024
C4641,73,Male,Kisumu,Kisumu Central,Railways,Student,PhD,English,Schools lack sufficient teachers.,Education,2,Resolved,3,,10/18/2023
